facility_id,city,state,year,industry_type,co2_emissions,unit_methane_emissions,unit_nitrous_oxide_emissions
1001855,WHITE CASTLE,LA,2021,"C,W",24622.4,11.5,13.708
1001852,ST. BERNARD,LA,2021,"C,W",19537.2,9.25,11.026
1001655,FRANKLINTON,LA,2021,"C,W",11469.2,5.5,6.556
1001857,Foxworth,MS,2021,"C,W",1491.9,0.75,0.894
1001654,NEW HEBRON,MS,2021,"C,W",53157.7,25.0,29.8
1001849,Bay Springs,MS,2021,"C,W",29941.0,14.0,16.688
1001656,ENTERPRISE,MS,2021,"C,W",71597.2,33.75,40.23
1008370,Ward,AL,2021,"C,W",16306.5,7.75,9.238
1009338,Selma,AL,2021,"C,W",16704.3,7.75,9.238
1010492,Auburn,AL,2021,"C,W",22494.0,10.5,12.516
1009206,Ellerslie,GA,2021,"C,W",7628.9,3.5,4.172
1008250,Thomaston,GA,2021,"C,W",16802.5,8.0,9.536
1001926,MACON,GA,2021,"C,W",22315.9,10.5,12.516
1008226,Milledgeville,GA,2021,"C,W",11182.3,5.25,6.258
1009889,Wrens,GA,2021,"C,W",8355.7,4.0,4.768
1002680,SNYDER,TX,2021,"C,W",56025.9,26.5,31.588
1013683,Circleville,OH,2021,C,75884.7,35.75,42.614
1002614,GIBSON CITY,IL,2021,C,33758.6,16.0,19.072
1002317,SAN DIEGO,CA,2021,C,26544.8,13.25,17.582
1011532,Soldotna,AK,2021,C,17937.5,8.5,10.132
1002299,SPRINGFIELD,MA,2021,C,37.1,0.0,0.0
1000708,ANNISTON,AL,2021,C,5705.3,2.75,3.278
1002889,GREEN RIVER,WY,2021,"C,CC",208208.0,557.0,965.818
1011974,Borger,TX,2021,C,35674.5,16.75,19.966
1008750,Marietta,OH,2021,C,81385.3,38.25,45.594
1001748,AUGUSTA,GA,2021,C,53199.6,25.5,30.694
1002925,THOROFARE,NJ,2021,"C,OO",6230.1,3.0,3.576
1006664,CHICAGO HEIGHTS,IL,2021,C,32851.9,15.5,18.476
1012987,Baton Rouge,LA,2021,C,64041.2,30.25,36.058
1000118,SOLWAY,MN,2021,"C,D",61285.9,28.5,32.78
1002402,Somerset,OH,2021,"C,W",3.7,0.0,0.0
1001022,BARKER,NY,2021,"C,D",0.0,0.0,0.0
1000140,PETROLIA,PA,2021,C,15637.2,7.25,8.642
1002861,NEWPORT,TN,2021,C,29987.7,14.0,16.986
1004961,Hutchinson,KS,2021,C,31426.2,14.75,17.582
1000353,Hartsville,SC,2021,"AA,C,II,TT",15875.1,556.5,3282.172
1011729,Richmond,VA,2021,C,28089.2,13.25,15.794
1004123,PETALUMA,CA,2021,"C,HH",0.0,23.75,55.726
1008970,Sonora,TX,2021,"C,W",8796.6,4.25,5.066
1005084,Sonora,TX,2021,"C,W",2040.7,1.0,1.192
1001025,RED ROCK,OK,2021,"C,D",1379883.9,3967.75,6955.32
1005018,Carlsbad,NM,2021,"C,W",14340.5,6.75,8.046
1002691,TRACY,IA,2021,"C,HH",43.4,0.0,0.0
1006798,JOHANNESBURG,MI,2021,"C,W",13711.7,6.5,7.748
1006806,FAIRBANKS,AK,2021,"C,HH",394.1,0.5,0.894
1006874,VOLGA,SD,2021,C,39464.3,18.5,22.052
1012463,Loving,NM,2021,"C,W",1503.0,0.75,0.894
1014284,Wellsville,OH,2021,"C,D",508139.3,235.5,283.1
1001091,FOND DU LAC,WI,2021,"C,D",15489.1,10.25,17.88
1004829,SILSBEE,TX,2021,C,84878.2,40.0,47.68
1000449,Peculiar,MO,2021,D,18169.6,8.5,8.94
1007691,Library,PA,2021,"C,HH",69.7,0.0,0.0
1010360,Offshore,LA,2021,"C,W",11553.4,5.5,6.854
1003721,Offshore,LA,2021,"C,W",0.0,0.0,0.0
1000982,OAK CREEK,WI,2021,"C,D",1354125.7,356.0,6859.96
1001350,MOHAVE VALLEY,AZ,2021,"C,D",583814.1,269.0,324.82
1002466,MEMPHIS,TN,2021,"C,HH",6.9,0.0,0.0
1002683,INDIANAPOLIS,IN,2021,"C,HH",0.3,0.0,0.0
1003190,NURSERY,TX,2021,"C,D",44962.6,20.25,23.84
1008284,Offshore,LA,2021,"C,W",987.2,0.5,0.596
1010165,Offshore,LA,2021,"C,W",2.3,0.0,0.0
1009236,Offshore,LA,2021,"C,W",3272.6,1.5,1.788
1013591,Offshore,LA,2021,"C,W",12005.9,5.75,6.854
1005831,SOUTHHAVEN,MS,2021,"C,D",574644.6,266.5,321.84
1005254,SOUTHBRIDGE,MA,2021,"C,HH",1.7,0.0,0.0
1006757,Brewster,NY,2021,"C,W",0.0,0.0,0.0
1004025,BUCHANAN,MI,2021,"C,HH",1.4,0.0,0.0
1003560,LITHIA,FL,2021,"C,HH",34.2,0.0,0.0
1005729,OKLAHOMA CITY,OK,2021,"C,HH",26.1,0.0,0.0
1003340,LONG BEACH,CA,2021,C,46099.02,912.5,1427.122
1002744,PRESTON,CT,2021,C,94199.86,2001.5,3134.066
1007718,DAVIDSVILLE,PA,2021,"C,HH",64.6,0.0,0.298
1004779,Blythe,CA,2021,"C,W",38977.7,18.25,21.754
1010581,Mettler,CA,2021,"C,W",24334.0,11.5,13.708
1005063,VALENCIA,CA,2021,"C,W",21970.2,10.25,12.218
1009838,Moselle,MS,2021,"C,II",8275.3,4.0,4.768
1004027,DESOTO,IL,2021,"C,HH",77.7,0.0,0.298
1000079,CARBONDALE,IL,2021,C,38.38,0.0,0.0
1007098,RENVILLE,MN,2021,"C,S",46191.8,21.75,25.926
1002234,Ardmore,OK,2021,"C,HH",0.0,1.25,2.682
1009033,Leakesville,MS,2021,"C,W",59.1,0.0,0.0
1002833,Santanta,KS,2021,"C,W",39486.6,18.5,22.052
1009469,Blackwell,OK,2021,"C,W",26183.8,12.25,14.602
1009470,Independence ,KS,2021,"C,W",17166.0,8.0,9.536
1013959,Montezuma,KS,2021,"C,W",5619.3,2.75,3.278
1013322,Joplin,MO,2021,"C,W",3293.9,1.5,1.788
1013384,Clovis,NM,2021,C,40794.2,19.25,22.946
1001865,COUNCIL BLUFFS,IA,2021,C,166250.4,78.25,93.274
1002378,OZONA,TX,2021,"C,W",39992.2,18.75,22.35
1000863,Anadarko,OK,2021,"C,D",46435.3,21.75,26.82
1003338,CARROLLTON,GA,2021,C,32087.4,16.25,21.456
1003341,HAWESVILLE,KY,2021,C,45310.1,21.5,25.926
1007293,BACONTON,GA,2021,"C,D",17387.6,8.5,11.92
1009955,Offshore,LA,2021,"C,W",2897.0,1.25,1.49
1009678,Offshore,LA,2021,"C,W",6822.3,3.25,3.874
1000240,DUBLIN,GA,2021,"C,TT",51581.9,24.25,28.906
1009864,Sparta,IL,2021,"C,T",6126.4,3.0,3.576
1005418,MONROE,MI,2021,C,19634.9,9.25,11.026
1004269,Spearman,TX,2021,"C,W",31700.0,15.0,17.88
1000056,ADAMS,MA,2021,"C,S",44836.0,23.5,33.376
1002415,FT LUPTON,CO,2021,"C,NN,W",36627.6,17.25,20.562
1000486,Fort Lupton,CO,2021,"C,D",73914.4,35.75,44.7
1006122,BEAUMONT,TX,2021,"C,W",18576.8,8.75,10.43
1007114,WICHITA,KS,2021,C,49609.3,25.0,33.376
1000561,Spiritwood,ND,2021,"C,D",352576.2,795.5,1376.76
1004688,Coalgate,OK,2021,"C,W",47663.2,22.5,26.82
1012334,Plymouth Meeting,PA,2021,"C,OO",2.1,0.0,0.298
1012740,Williston,ND,2021,"C,W",49968.2,23.5,28.012
1000586,Edmond,OK,2021,"C,D",10291.8,4.75,5.96
1003398,BALTIMORE,MD,2021,C,22327.1,10.5,12.516
1001196,SPRINGERVILLE,AZ,2021,D,1276849.6,3674.75,6439.78
1002906,WILLARD,MO,2021,"C,HH",38.5,0.0,0.0
1007898,CAMPBELLTON,FL,2021,"C,HH",0.0,37.75,88.506
1004400,Keatchie,LA,2021,"C,W",107404.4,50.5,60.196
1013345,Richmond,VA,2021,D,59182.6,27.5,32.78
1007742,GLENCOE,MN,2021,"C,HH",0.0,16.0,37.548
1014304,Suffolk,VA,2021,"C,HH",0.0,6.75,15.794
1012095,Menlo Park,CA,2021,C,21720.3,10.25,12.218
1001324,ORANGE,TX,2021,D,826741.5,344.75,414.22
1011600,Offshore,LA,2021,"C,W",0.0,0.0,0.0
1005283,AXIS,AL,2021,"C,Q",62249.8,29.25,34.866
1002147,MUSCATINE,IA,2021,"C,Q",139869.6,66.0,78.672
1012406,Offshore,LA,2021,"C,W",11427.5,5.5,6.556
1013134,Offshore,LA,2021,"C,W",1.9,0.0,0.0
1012885,Waldorf,MD,2021,"C,D",170.7,0.0,0.0
1007031,TAFT,LA,2021,"C,X",2546.2,3.25,7.748
1005629,CHARLEVOIX,MI,2021,"C,H",173.1,0.25,0.298
1004083,OCONTO FALLS,WI,2021,C,31799.9,15.0,17.88
1001120,ST. PAUL,MN,2021,C,29765.0,442.25,2570.548
1005496,ST ROSE,LA,2021,"C,Y",4611.2,2.25,2.682
1013902,Franklin,VA,2021,C,25763.4,12.25,14.602
1000678,SAINT CLAIR HAVEN,MI,2021,"C,D",596618.7,1685.0,2950.2
1006116,CAMPBELL,MO,2021,"C,D",179862.6,83.5,101.32
1002590,St. Francisville,LA,2021,"C,W",0.0,0.0,0.0
1005399,ST. GEORGE,UT,2021,D,34209.7,16.0,17.88
1012942,New Carlisle,IN,2021,"C,D",4188.9,2.0,2.384
1013867,Garden City,TX,2021,"C,W",41530.2,19.5,23.244
1007219,FT. PIERCE,FL,2021,"C,HH",0.0,0.0,0.0
1001282,SHENANDOAH,PA,2021,"C,D",1133829.3,270.75,5182.22
1012923,St. Paul,IN,2021,"C,W",173661.7,81.75,97.446
1002027,St. Paul Park,MN,2021,"C,MM,P,Y",566407.4,687.5,1580.89
1004970,JAY,FL,2021,"C,NN,W",110198.9,52.0,61.984
1013578,Montz,LA,2021,D,926965.1,429.75,518.52
1007096,STAFFORD,VA,2021,"C,HH",18.2,0.0,0.0
1008054,McKees Rocks,PA,2021,C,12956.3,6.0,7.152
1007461,MODESTO,CA,2021,C,52097.3,24.5,29.204
1008132,Stanley,ND,2021,"C,W",21040.8,10.0,11.92
1007317,ORLANDO,FL,2021,D,483865.9,224.5,271.18
1013939,Stanton,CA,2021,D,960.3,0.5,0.0
1001803,ASHEBORO,NC,2021,C,35762.1,16.75,19.966
1006455,BROOKLYN,NY,2021,C,95629.5,45.25,54.236
1001111,JOPLIN,MO,2021,D,54868.5,32.25,53.64
1003657,Waskom,TX,2021,"C,W",36236.6,17.0,20.264
1006931,BELLEMONT,AZ,2021,"C,W",56575.2,26.75,31.886
1005684,LEUPP,AZ,2021,"C,W",55626.2,26.25,31.29
1003217,THOREAU,NM,2021,"C,W",20440.1,9.75,11.622
1005687,LAGUNA,NM,2021,"C,W",15750.1,7.5,8.94
1005688,MOUNTAINAIR,NM,2021,"C,W",29823.1,14.0,16.688
1003085,CAPITAN,NM,2021,"C,W",20687.1,9.75,11.622
1006317,ROSWELL,NM,2021,"C,W",19258.8,9.0,10.728
1005536,BURNHAM,PA,2021,"C,Q",6482.2,3.0,3.576
1013887,Douglas,WY,2021,"C,W",13.6,0.0,0.0
1005338,MILLPORT,AL,2021,"C,GG",15690.8,7.5,8.94
1003059,Terre Haute,IN,2021,C,30747.7,14.5,17.284
1004616,Columbus,MS,2021,"C,Q",257821.9,121.5,144.828
1005584,BUTLER,IN,2021,"C,Q",199880.7,94.25,112.346
1013269,Jeffersonville,IN,2021,C,34301.3,16.25,19.37
1003688,PITTSBORO,IN,2021,"C,Q",119835.4,56.5,67.348
1005602,COLUMBIA CITY,IN,2021,"C,Q",159611.4,75.25,89.698
1002642,Odell,NE,2021,"C,W",135.6,0.0,0.0
1011916,Blooming Prairie,MN,2021,"C,HH",25.8,0.0,0.0
1001948,Anchorage,AK,2021,"C,W",72402.2,34.0,40.528
1005292,ELWOOD,IL,2021,C,34788.7,16.5,19.668
1011986,Briggsdale,CO,2021,"C,W",22725.3,10.75,12.814
1006055,STERLING,CO,2021,C,54549.9,25.75,30.694
1003346,Sterling,TX,2021,"C,W",3762.039904,1.772540475,2.112868246
1007919,Sherrill,NY,2021,D,7024.7,3.25,2.98
1006269,STERLING,IL,2021,"C,Q",50077.3,23.5,28.012
1006193,STEVENS POINT,WI,2021,C,2437.6,1.25,1.49
1006840,CROSSVILLE,TN,2021,C,41144.9,19.75,24.734
1001021,LUDLOW,MA,2021,"C,D",13331.2,6.5,5.96
1007811,DAYTON,OH,2021,"C,HH",94.2,0.0,0.0
1006440,Stony Point,NY,2021,"C,W",0.0,0.0,0.0
1001556,CEDAR FALLS,IA,2021,"C,D",13286.0,13.25,20.86
1003482,STREETMAN,TX,2021,C,86739.3,243.5,422.266
1004259,SEGUIN,TX,2021,"C,Q",58888.1,27.75,33.078
1007619,JACKSONVILLE,TX,2021,"C,D",43827.6,20.5,23.84
1009103,Stuart,OK,2021,"C,W",4182.8,2.0,2.384
1004155,LAFAYETTE,IN,2021,C,44717.0,21.0,25.032
1014109,Belle Glade,FL,2021,C,0.0,588.5,920.82
1000799,WEST TERRE HAUTE,IN,2021,"C,D",561660.2,272.75,327.8
1003427,TONAWANDA,NY,2021,C,31217.7,14.75,17.582
1005695,DILLON AREA,CO,2021,"C,HH",2.2,0.0,0.0
1007810,SUMNER,IL,2021,"C,HH",53.1,0.0,0.298
1000222,BELLEVILLE,MI,2021,"C,D",38898.7,18.0,20.86
1011465,Las Vegas,NV,2021,D,19778.4,9.25,11.92
1006159,Middletown,OH,2021,"C,Q",7951.2,4.0,5.662
1007923,COMMERCE CITY,CO,2021,"C,MM,P,Y",6521.4,6.5,15.794
1000237,CASA GRANDE,AZ,2021,D,21537.7,10.0,11.92
1007748,Fostoria,OH,2021,"C,HH",48.8,0.0,0.0
1004953,SUNNYSIDE,UT,2021,C,480619.0,1334.0,2327.678
1001670,Sunray,TX,2021,"C,W",3030.1,1.5,1.788
1003221,Sunray,TX,2021,"C,W",53717.3,25.25,30.098
1000102,FELLOWS,CA,2021,D,531926.8,246.75,298.0
1007385,BINGHAMTON,NY,2021,C,10948.1,5.25,6.258
1004100,NEW HAVEN,IN,2021,C,36215.3,17.0,20.264
1011726,Lima,OH,2021,"C,Q",21579.1,10.25,12.218
1003569,SAVANNAH,GA,2021,"C,HH",0.0,47.0,110.26
1013693,Cashion,OK,2021,"C,W",47381.3,60.25,143.636
1002561,HARRISBURG,PA,2021,C,101942.54,2172.5,3398.392
1001549,MARSHALLTOWN,IA,2021,"C,D",8020.8,3.75,2.98
1003883,SUMTERVILLE,FL,2021,"C,H",0.0,2.0,2.384
1001490,LIVE OAK,FL,2021,C,9428.6,4.25,5.96
1000697,MERIDIAN,MS,2021,C,1064.5,0.5,0.0
1001148,OLD OCEAN,TX,2021,"C,D",90860.8,112.5,267.902
1005992,Old Ocean,TX,2021,"C,MM,Y",22337.3,10.75,12.814
1012975,Maryneal,TX,2021,"C,W",7194.8,3.5,4.172
1007824,CACTUS,TX,2021,"C,II",50031.1,38.25,62.58
1007014,HYRUM,UT,2021,C,27472.8,22.75,38.74
1006722,GRAND ISLAND,NE,2021,"C,II",0.0,15.5,36.356
1005624,WORTHINGTON,MN,2021,C,38973.9,18.5,22.648
1006972,HUNTINGTON,WV,2021,"C,Q",38314.1,18.0,21.456
1003998,BAKERSFIELD,CA,2021,"C,DD",387965.1,181.75,216.646
1000520,JOHNSTON,IA,2021,C,5761.6,2.5,2.98
1004476,Pimento,IN,2021,"C,HH",37.5,0.0,0.0
1000298,RALEIGH,MS,2021,D,49277.9,23.0,26.82
1007064,JACKSONVILLE,FL,2021,C,19206.5,9.0,10.728
1004393,BRUNSWICK,GA,2021,C,21729.5,30.0,59.302
1002749,SAINT GABRIEL,LA,2021,C,14.1,0.0,0.0
1007087,SYRACUSE,NY,2021,C,18925.0,9.0,10.728
1000996,MARBLE FALLS,TX,2021,D,612008.9,283.75,342.7
1007243,HOUSTON,TX,2021,C,82416.9,38.25,44.7
1006210,LAFAYETTE,LA,2021,D,7334.0,3.5,2.98
1000149,SCHROEDER,MN,2021,"C,D",11.3,0.0,0.0
1009214,Six Lakes,MI,2021,"C,W",28.4,0.0,0.0
1001383,DAYTON,OH,2021,D,121458.2,56.75,68.54
1005807,BOX SPRINGS,GA,2021,"C,D",29546.3,13.75,17.88
1002778,Grand Cane,LA,2021,"C,W",20429.9,9.75,11.622
1007449,Dallas,TX,2021,"C,W",2351.3,1.0,1.192
1005800,RANCHO CUCAMONGA,CA,2021,C,102.9,0.0,0.0
1008023,PACE,FL,2021,C,1247.3,0.5,0.596
1004985,SAINT GABRIEL,LA,2021,C,47972.1,22.5,26.82
1009795,St. James,LA,2021,"C,G",272104.0,128.25,152.874
1001279,LOWELL,MA,2021,"C,D",12181.6,5.5,5.96
1005040,GREEN RIVER,WY,2021,"C,CC",318398.4,910.25,1578.208
1000334,DECATUR,IL,2021,"C,TT",261150.1,719.0,1246.236
1001624,DAYTON,OH,2021,C,26950.4,15.75,22.35
1005988,LAFAYETTE,IN,2021,C,59052.9,27.75,33.078
1001675,LAFAYETTE,IN,2021,C,131011.5,73.0,99.83
1010704,McIntosh,AL,2021,C,95226.9,44.75,53.342
1000401,LOUDON,TN,2021,"C,II,PP",120364.0,56.75,67.646
1013992,Tatums,OK,2021,"C,W",17839.7,8.5,10.132
1013662,Midland,TX,2021,"C,W",138283.3,65.25,77.778
1006204,EAST PEORIA,IL,2021,"C,HH",0.0,16.25,38.144
1003473,CRYSTAL LAKE,IL,2021,C,21591.9,10.25,12.218
1005711,anchorage,AK,2021,C,2.8,0.0,0.0
1000523,TYRONE,PA,2021,C,36301.4,17.0,20.264
1001604,BALDWIN,LA,2021,"C,D",143631.4,66.5,80.46
1014247,Brownsville,TN,2021,C,28114.3,13.25,15.794
1005851,PHILADELPHIA,PA,2021,C,6039.5,2.75,3.278
1005471,PHILADELPHIA,PA,2021,C,27907.7,13.25,15.794
1010358,Gary,TX,2021,"C,W",46707.2,22.0,26.224
1013497,Bay City,TX,2021,C,14900.5,7.0,8.344
1001303,SHIRO,TX,2021,"C,D",355651.1,165.0,199.66
1001331,Long Branch,TX,2021,"C,D",0.0,0.0,0.0
1001302,FRANKLIN,GA,2021,"C,D",7830.5,4.0,2.98
1000059,KIOWA,OK,2021,D,510584.6,236.75,286.08
1001394,BILLINGSLEY,AL,2021,D,27922.7,13.0,14.9
1000818,SCOTTSVILLE,VA,2021,D,419799.7,194.5,235.42
1013277,Smithton,PA,2021,"C,D",1328828.0,616.25,742.02
1012032,Piti,GU,2021,C,19113.8,19.5,46.19
1003716,BRIDGEPORT,AL,2021,"C,K",4755.4,2.25,2.682
1003128,Sheffield,TX,2021,"C,PP,W",40657.5,19.25,22.946
1007144,LINCOLN,NE,2021,"C,D",52.4,0.0,0.0
1013267,Euclid,OH,2021,"C,T",122.2,0.0,0.0
1000534,FILER CITY,MI,2021,C,242932.72,726.25,1445.3
1007741,KENAI,AK,2021,"C,P,W,Y",3.9,0.0,0.0
1003904,ANACORTES,WA,2021,"C,Y",44585.2,66.5,158.536
1006039,Salt Lake City,UT,2021,"C,Y",35.7,0.25,0.298
1000504,TEXAS CITY,TX,2021,D,190136.3,88.25,107.28
1003554,BASTROP,LA,2021,"C,W",54911.4,25.75,30.694
1009463,Benton,KY,2021,"C,W",5401.0,2.5,2.98
1013118,Clarksdale,MS,2021,"C,W",2150.1,1.0,1.192
1011265,Columbia,LA,2021,"C,W",51161.1,24.0,28.608
1009462,Covington,TN,2021,"C,W",2323.4,1.0,1.192
1013129,Aurora,IN,2021,"C,W",16536.2,7.75,9.238
1011946,Eunice,LA,2021,"C,W",27044.5,12.75,15.198
1003557,GREENVILLE,MS,2021,"C,W",40222.7,19.0,22.648
1014390,Sterlington,LA,2021,"C,W",2112.6,1.0,1.192
1009427,Hardinsburg,KY,2021,"C,W",19058.8,9.0,10.728
1013105,Harrison,OH,2021,"C,W",31699.6,15.0,17.88
1009429,Haughton,LA,2021,"C,W",24378.9,11.5,13.708
1003596,LOUISVILLE,KY,2021,"C,W",851.0,0.5,0.596
1003776,KENTON,TN,2021,"C,W",2733.8,1.25,1.49
1003915,LAKE CORMORANT,MS,2021,"C,W",31464.7,14.75,17.582
1009428,Bremen,KY,2021,"C,W",11381.3,5.25,6.258
1009430,Pineville,LA,2021,"C,W",58684.2,27.75,33.078
1003916,DUBACH,LA,2021,"C,W",23161.3,11.0,13.112
1003917,SLAUGHTERS,KY,2021,"C,W",12179.7,5.75,6.854
1003720,YOUNGSVILLE,LA,2021,"C,W",19936.2,9.5,11.324
1010134,Sherman,TX,2021,"C,I",5021.2,2.25,2.682
1010208,South Portland,ME,2021,"C,I",5620.7,2.75,3.278
1003945,DALLAS,TX,2021,"C,I",26189.6,12.25,14.602
1008059,Richardson,TX,2021,"C,I",8130.9,3.75,4.47
1002102,BUDA,TX,2021,"C,H",9.5,0.0,0.0
1002395,Cleburne,TX,2021,"C,S",194882.6,251.5,493.488
1000053,HOUSTON,TX,2021,C,147271.8,69.25,82.546
1004040,Lubbock,TX,2021,C,61863.6,29.25,34.866
1007980,MUSKEGON,MI,2021,C,26033.6,63.0,109.068
1013263,Perryville,MO,2021,"C,T",14036.7,6.5,7.748
1008595,Dallas,TX,2021,"C,W",13828.9,6.5,7.748
1008233,Middleton,TN,2021,"C,W",21138.1,10.0,11.92
1009199,Campbellsville,KY,2021,"C,W",39144.3,18.5,22.052
1010497,Clay City,KY,2021,"C,W",153129.2,72.25,86.122
1013236,Catlettsburg,KY,2021,"C,W",71099.2,33.5,39.932
1013828,Charleston,WV,2021,"C,W",29751.5,14.0,16.688
1013672,Charleston,WV,2021,"C,W",64689.2,30.5,36.356
1013568,Edna,TX,2021,"C,W",26049.1,12.25,14.602
1013570,East Bernard,TX,2021,"C,W",43932.5,20.75,24.734
1007191,GREENUP,KY,2021,"C,W",69795.7,33.0,39.336
1010500,Albany,OH,2021,"C,W",78455.9,37.0,44.104
1001846,CUMBERLAND,OH,2021,"C,W",65671.1,31.0,36.952
1001660,CARROLLTON,OH,2021,"C,W",56356.7,26.5,31.588
1001928,MERCER,PA,2021,"C,W",58024.0,27.25,32.482
1001653,EDEN,NY,2021,"C,W",5634.5,2.75,3.278
1010996,Lockport,NY,2021,"C,W",65423.2,30.75,36.654
1001652,LAFAYETTE,NY,2021,"C,W",37987.7,18.0,21.456
1006042,WEST WINFIELD,NY,2021,"C,W",14386.1,6.75,8.046
1001661,CARLISLE,NY,2021,"C,W",34865.2,16.5,19.668
1008238,Nassau,NY,2021,"C,W",23544.8,11.0,13.112
1010498,Agawam,MA,2021,"C,W",24697.3,11.75,14.006
1009333,Charlton,MA,2021,"C,W",30504.9,14.25,16.986
1010499,Mendon,MA,2021,"C,W",12936.3,6.0,7.152
1011628,Seneca,PA,2021,"C,W",53314.2,25.0,29.8
1001856,MARIENVILLE,PA,2021,"C,W",40339.3,19.0,22.648
1012158,Smethport,PA,2021,"C,W",43245.6,20.5,24.436
1001658,COUDERSPORT,PA,2021,"C,W",32841.9,15.5,18.476
1010483,Wellsboro,PA,2021,"C,W",86398.2,40.75,48.574
1012913,Troy,PA,2021,"C,W",295.1,0.25,0.298
1013237,Jasper,TX,2021,"C,W",52191.4,24.5,29.204
1009203,Uniondale,PA,2021,"C,W",51711.9,24.25,28.906
1008247,Sussex,NJ,2021,"C,W",63120.6,29.75,35.462
1013569,Sinton,TX,2021,"C,W",16659.2,7.75,9.238
1002018,NATCHITOCHES,LA,2021,"C,W",28165.0,13.25,15.794
1011457,Daleville,MS,2021,"C,W",63261.3,29.75,35.462
1009205,Columbus,MS,2021,"C,W",70933.7,33.5,39.932
1012914,Hamilton,AL,2021,"C,W",62358.1,29.5,35.164
1012285,Cypress Inn,TN,2021,"C,W",66026.5,31.0,36.952
1013560,Joelton,TN,2021,"C,W",72681.4,34.25,40.826
1005986,KINDER,LA,2021,"C,W",73500.9,34.75,41.422
1013561,Lecompte,LA,2021,"C,W",48196.2,22.75,27.118
1013231,Extension,LA,2021,"C,W",31481.7,14.75,17.582
1001659,NUNNELLY,TN,2021,"C,W",66790.2,31.5,37.548
1010495,Portland,TN,2021,"C,W",74463.5,35.0,41.72
1012270,Campbellsville,KY,2021,"C,W",33380.3,15.75,18.774
1013565,Richmond,KY,2021,"C,W",46165.9,21.75,25.926
1012474,Victoria,TX,2021,"C,W",34534.5,16.25,19.37
1008006,CASSELTON,ND,2021,C,243138.8,114.5,136.484
1005773,SUGARCREEK,OH,2021,C,52656.1,24.75,29.502
1000639,AUBURN,WA,2021,C,34710.4,16.25,19.37
1000027,Philadelphia,PA,2021,C,2042.3,1.0,1.192
1006075,EWING,NJ,2021,C,34380.8,16.25,19.37
1001826,MIDLAND,MI,2021,"C,TT",3227.2,3.25,7.748
1004314,PLAQUEMINE,LA,2021,"C,TT,X",520322.0,3134.75,7473.244
1001922,WASHINGTON,DC,2021,C,85.7,0.0,0.0
1003847,FAYETTEVILLE,NC,2021,C,39489.3,18.5,22.052
1004610,TOPEKA,KS,2021,C,43701.2,20.5,24.436
1013001,Zeeland,MI,2021,"C,II",24845.8,11.75,14.006
1000306,Baltimore,MD,2021,C,28161.2,13.25,16.092
1008929,Houston,TX,2021,C,39957.0,18.75,22.35
1000907,LOS BANOS,CA,2021,C,47278.8,22.25,26.522
1000396,COLUMBUS,OH,2021,C,18996.2,9.0,10.728
1000656,Cambridge,MA,2021,C,3730.4,1.75,2.98
1000234,CHAPEL HILL,NC,2021,C,2817.0,1.0,1.192
1000842,Dallas,TX,2021,C,58984.5,28.75,36.356
1001739,LOVELL,WY,2021,"C,S",29182.7,13.75,16.39
1001140,Theodore,AL,2021,"C,D",648714.2,300.75,363.56
1007883,WABASH,IN,2021,C,22482.6,54.5,94.168
1007678,WRENS,GA,2021,C,0.0,0.0,0.0
1002045,SANDERSVILLE,GA,2021,C,115.3,0.25,0.298
1002339,KAUKAUNA,WI,2021,"AA,C,TT",3294.8,102.5,268.2
1000801,DALTON,GA,2021,"C,D",27.8,0.0,0.0
1001433,OZARK,AR,2021,"C,D",120535.5,62.5,92.38
1002465,THOMAS,OK,2021,"C,W",0.0,0.0,0.0
1000716,CLIFTON HILL,MO,2021,"C,D",0.0,0.0,0.0
1011351,Thomaston,TX,2021,"C,W",0.0,0.0,0.0
1004704,Mirando City,TX,2021,"C,W",662.9,0.25,0.298
1011627,Coshocton,OH,2021,C,8318.9,4.0,4.768
1003848,Douglas,WY,2021,"C,W",102.0,0.0,0.0
1003555,Offshore,LA,2021,"C,W",211748.6,99.75,118.902
1007868,BISHOP,TX,2021,C,28437.3,12.25,14.602
1001137,FORT MEADE,FL,2021,D,461641.0,214.0,259.26
1006225,Tilden,TX,2021,"C,UU,W",52688.7,24.75,29.502
1004458,ISHPEMING,MI,2021,"C,Q",20732.2,10.0,11.92
1006768,TILTON,IL,2021,D,22137.4,11.25,14.9
1003860,CANTON,OH,2021,"C,Q",68807.8,32.5,38.74
1001817,Tinker AFB,OK,2021,C,13104.8,13.5,32.482
1001894,TIOGA,ND,2021,"C,NN,W",154328.3677,72.71408205,86.6751858
1011470,Tioga,ND,2021,C,15599.4,7.25,8.642
1007779,McCamey,TX,2021,"C,W",27269.9,12.75,15.198
1006540,DES MOINES,IA,2021,C,22265.8,10.5,12.516
1003486,FREEPORT,IL,2021,C,19244.6,9.0,10.728
1004944,TORONTO,OH,2021,C,37297.2,17.5,20.86
1012167,Henderson,NV,2021,C,0.0,0.0,0.0
1001301,TIVERTON,RI,2021,D,581724.3,269.75,324.82
1005166,Toa Baja,PR,2021,"C,HH",158.6,0.25,0.298
1001056,OREGON,OH,2021,"C,MM,Y",106914.6,50.25,59.898
1001043,MULESHOE,TX,2021,"C,D",1232511.9,325.25,5986.82
